iteration,curr policy return,max return,median return,avg return,avg rollout len,min mag policy param,max mag policy param,min expl strat std,avg expl strat std,max expl strat std,expl strat entropy
0,792.9647054290701,1108.8711743482822,688.7034835971467,749.5006067872578,1365.888888888889,0.04105021106437321,0.9291229012366992,0.19047619047619047,0.19047619047619047,0.19047619047619047,-13.50511415622712
1,1108.5517427045888,1233.8713131278073,921.2933404547734,878.6843098017133,1559.888888888889,-0.1667425558455478,0.8111157935279888,0.18140589569160995,0.18140589569160998,0.18140589569160995,-13.944225633752009
2,1234.2287536722636,1058.658105471467,876.6740775456794,826.3825381050351,1543.111111111111,-0.21022966587691883,0.8898839592575132,0.19047619047619047,0.19047619047619047,0.19047619047619047,-13.50511415622712
3,1237.391743631861,1073.42279496761,727.6084098838521,784.64505334731,1442.5555555555557,-0.21022966587691883,0.8898839592575132,0.2,0.19999999999999998,0.2,-13.06600267870223
4,1237.391743631861,1139.5482105641395,880.6753192047302,839.2830902571019,1518.111111111111,-0.21022966587691883,0.8898839592575132,0.21000000000000002,0.21,0.21000000000000002,-12.626891201177342
5,1237.391743631861,1048.9607645172944,874.6072874200024,845.4371146266179,1547.888888888889,-0.21022966587691883,0.8898839592575132,0.22050000000000003,0.22049999999999997,0.22050000000000003,-12.187779723652454
6,1237.391743631861,1108.8016325516342,755.248446922462,823.5709305926755,1447.611111111111,-0.21022966587691883,0.8898839592575132,0.23152500000000004,0.23152500000000004,0.23152500000000004,-11.748668246127565
7,1233.9805556819285,1004.5016439805095,912.6127447077905,841.7803055538178,1545.1666666666667,-0.21022966587691883,0.8898839592575132,0.24310125000000007,0.2431012500000001,0.24310125000000007,-11.309556768602675
8,1234.8388154960644,1177.1418017233752,889.1078178807193,896.9045880110065,1602.0555555555557,-0.21022966587691883,0.8898839592575132,0.2552563125000001,0.2552563125000001,0.2552563125000001,-10.870445291077788
9,1234.4670370125725,1124.3947502313817,880.7343623449558,831.0224810241323,1509.8333333333333,-0.21022966587691883,0.8898839592575132,0.2680191281250001,0.2680191281250001,0.2680191281250001,-10.431333813552898
10,1233.991271586951,1078.6536782849719,720.0039617568532,784.6993066368682,1426.1666666666667,-0.21022966587691883,0.8898839592575132,0.28142008453125006,0.28142008453125006,0.28142008453125006,-9.992222336028012
11,1233.8713131278073,1060.1015897042694,855.0223182694847,850.900357974149,1519.5555555555557,-0.21022966587691883,0.8898839592575132,0.29549108875781255,0.29549108875781255,0.29549108875781255,-9.553110858503127
12,1234.0507621784184,1053.3337799904739,865.7070759996645,828.0486991262121,1515.0,-0.21022966587691883,0.8898839592575132,0.31026564319570327,0.3102656431957032,0.31026564319570327,-9.113999380978235
13,1233.9578627744077,1081.0938975154786,840.7541566335619,817.3292511544151,1457.3333333333333,-0.21022966587691883,0.8898839592575132,0.32577892535548847,0.3257789253554884,0.32577892535548847,-8.674887903453346
14,1237.391743631861,1093.9546615034078,869.2086501049979,823.0232417289125,1486.8333333333333,-0.21022966587691883,0.8898839592575132,0.34206787162326296,0.34206787162326296,0.34206787162326296,-8.235776425928456
15,1234.3717360010778,1114.831220549169,915.5113869846107,877.6106147007783,1549.0555555555557,-0.21022966587691883,0.8898839592575132,0.35917126520442616,0.3591712652044262,0.35917126520442616,-7.796664948403567
16,1233.8713131278073,1415.8173985886565,840.9318930518702,875.5122634578629,1501.4444444444443,-0.21022966587691883,0.8898839592575132,0.342067871623263,0.342067871623263,0.342067871623263,-8.235776425928455
17,1420.0065978013179,1429.566828791863,1015.434031917091,970.4477428194477,1625.1666666666667,0.09818760737115345,1.0734185047174827,0.3257789253554886,0.3257789253554886,0.3257789253554886,-8.674887903453342
18,1429.6211770409836,1097.388449129569,924.7893031863948,905.4942502101286,1614.611111111111,0.16359936274394066,1.2082612809693014,0.342067871623263,0.342067871623263,0.342067871623263,-8.235776425928455
19,1429.53412552065,1064.967649586684,963.4048115431335,933.1199633047875,1674.2777777777778,0.16359936274394066,1.2082612809693014,0.35917126520442616,0.3591712652044262,0.35917126520442616,-7.796664948403567
20,1430.3439213858933,1317.632632072487,965.6445765274487,921.2977645843447,1561.5555555555557,0.16359936274394066,1.2082612809693014,0.3771298284646475,0.37712982846464754,0.3771298284646475,-7.357553470878678
21,1429.4921435722283,1154.2167637872908,962.6965306394552,910.4980210836212,1525.2222222222222,0.16359936274394066,1.2082612809693014,0.39598631988787986,0.39598631988787986,0.39598631988787986,-6.91844199335379
22,1429.6780123657766,1177.571916684507,873.9123159567225,832.771277855531,1439.9444444444443,0.16359936274394066,1.2082612809693014,0.41578563588227385,0.4157856358822739,0.41578563588227385,-6.479330515828902
23,1429.5171227006208,1059.512379055798,770.5315955618462,773.5864513929188,1355.6666666666667,0.16359936274394066,1.2082612809693014,0.43657491767638756,0.43657491767638756,0.43657491767638756,-6.040219038304013
24,1429.5171227006208,1114.0850255664325,907.5451907847071,857.0468054839052,1495.9444444444443,0.16359936274394066,1.2082612809693014,0.45840366356020695,0.45840366356020695,0.45840366356020695,-5.601107560779125
25,1429.4921435722283,1136.975694273533,980.7407544084956,932.4140481859033,1610.1666666666667,0.16359936274394066,1.2082612809693014,0.4813238467382173,0.4813238467382173,0.4813238467382173,-5.161996083254236
26,1429.4921435722283,1213.7162741469342,906.992399394007,855.0025795173601,1463.3333333333333,0.16359936274394066,1.2082612809693014,0.5053900390751283,0.5053900390751283,0.5053900390751283,-4.722884605729346
27,1429.5207780274438,1048.8232365452698,876.238751519054,818.0811231029215,1429.8333333333333,0.16359936274394066,1.2082612809693014,0.5306595410288847,0.5306595410288847,0.5306595410288847,-4.283773128204459
28,1429.5171227006208,1115.8534322313722,947.7291422984215,840.1188389195435,1461.611111111111,0.16359936274394066,1.2082612809693014,0.557192518080329,0.557192518080329,0.557192518080329,-3.8446616506795697
29,1429.5390559081934,1272.2296548842673,965.0487827734617,918.7081972381543,1577.1666666666667,0.16359936274394066,1.2082612809693014,0.5850521439843455,0.5850521439843455,0.5850521439843455,-3.405550173154681
30,1429.8456713390217,1052.2124458699689,779.5538346640881,775.140581266097,1403.2777777777778,0.16359936274394066,1.2082612809693014,0.6143047511835628,0.6143047511835628,0.6143047511835628,-2.9664386956297935
31,1429.5171227006208,1259.1089889869975,903.8900386205994,864.0534157393034,1538.2222222222222,0.16359936274394066,1.2082612809693014,0.6450199887427409,0.6450199887427409,0.6450199887427409,-2.5273272181049045
32,1429.5171227006208,1119.4170704449236,831.6073377267857,799.1757638740877,1391.0,0.16359936274394066,1.2082612809693014,0.677270988179878,0.677270988179878,0.677270988179878,-2.088215740580017
33,1429.5171227006208,1143.7659581179853,757.7470523002996,744.55897737872,1375.2222222222222,0.16359936274394066,1.2082612809693014,0.7111345375888719,0.7111345375888718,0.7111345375888719,-1.6491042630551278
34,1429.5171227006208,1108.5261605175433,741.7932791165148,769.783296801522,1320.5,0.16359936274394066,1.2082612809693014,0.7466912644683156,0.7466912644683157,0.7466912644683156,-1.2099927855302393
35,1429.4921435722283,1118.7153812482234,727.426552676989,740.9893182518759,1324.611111111111,0.16359936274394066,1.2082612809693014,0.7840258276917313,0.7840258276917313,0.7840258276917313,-0.7708813080053512
36,1429.4932091675987,1122.9704618776643,792.966056086005,772.7331406123827,1384.2777777777778,0.16359936274394066,1.2082612809693014,0.823227119076318,0.823227119076318,0.823227119076318,-0.3317698304804626
37,1429.5171227006208,1172.4020810109498,775.0018069391313,767.8275994080595,1377.0555555555557,0.16359936274394066,1.2082612809693014,0.8643884750301339,0.864388475030134,0.8643884750301339,0.10734164704442617
38,1429.5171227006208,1102.2493142982562,752.7995528933054,774.612578581186,1371.8333333333333,0.16359936274394066,1.2082612809693014,0.9076078987816407,0.9076078987816408,0.9076078987816407,0.5464531245693147
39,1429.5100142852248,1027.30598222022,801.8225857966208,772.9334045866995,1395.5,0.16359936274394066,1.2082612809693014,0.9529882937207228,0.9529882937207227,0.9529882937207228,0.9855646020942033
40,1429.5171227006208,1031.3684548185397,770.9296377669724,720.5648398166577,1328.7777777777778,0.16359936274394066,1.2082612809693014,1.000637708406759,1.000637708406759,1.000637708406759,1.4246760796190925
41,1429.561589742973,1071.8273641665512,832.9678674978059,770.9642879646094,1386.1666666666667,0.16359936274394066,1.2082612809693014,1.0506695938270971,1.0506695938270971,1.0506695938270971,1.863787557143982
42,1429.5171227006208,1053.777890009253,793.3183855063834,738.378725601929,1390.111111111111,0.16359936274394066,1.2082612809693014,1.103203073518452,1.1032030735184521,1.103203073518452,2.3028990346688696
43,1429.5171227006208,1172.570009876227,645.4449314104259,680.8646973371427,1220.5555555555557,0.16359936274394066,1.2082612809693014,1.1583632271943747,1.1583632271943747,1.1583632271943747,2.742010512193758
44,1429.5171227006208,1080.504204609616,579.304804412784,636.0409178553589,1125.611111111111,0.16359936274394066,1.2082612809693014,1.2162813885540935,1.2162813885540935,1.2162813885540935,3.1811219897186476
45,1429.5171227006208,1134.09680999057,667.593310799791,686.1717247698307,1292.888888888889,0.16359936274394066,1.2082612809693014,1.2770954579817981,1.2770954579817981,1.2770954579817981,3.6202334672435343
46,1429.4921435722283,1108.2295548150378,772.9920961870525,781.8640945223682,1397.0,0.16359936274394066,1.2082612809693014,1.340950230880888,1.340950230880888,1.340950230880888,4.059344944768423
47,1429.4921435722283,1109.3000493206405,741.1710507217816,734.5792848627198,1286.2777777777778,0.16359936274394066,1.2082612809693014,1.4079977424249326,1.4079977424249324,1.4079977424249326,4.498456422293312
48,1430.3831519962416,1067.5575896225077,709.4447112230819,705.1059980291404,1292.611111111111,0.16359936274394066,1.2082612809693014,1.4783976295461794,1.4783976295461796,1.4783976295461794,4.937567899818201
49,1429.4921435722283,1138.5666986993606,574.7813183931203,648.7776437932973,1119.2777777777778,0.16359936274394066,1.2082612809693014,1.5523175110234884,1.5523175110234886,1.5523175110234884,5.376679377343089
50,1429.5171227006208,977.2516591023385,488.4875956049111,567.5419262531567,1086.4444444444443,0.16359936274394066,1.2082612809693014,1.6299333865746628,1.629933386574663,1.6299333865746628,5.815790854867977
51,1429.5432203855526,1097.9098695347338,739.0059265816183,695.7161855843037,1272.4444444444443,0.16359936274394066,1.2082612809693014,1.711430055903396,1.711430055903396,1.711430055903396,6.254902332392865
52,1429.4921435722283,902.4615354600976,553.7112384135573,593.6540089299856,1078.888888888889,0.16359936274394066,1.2082612809693014,1.7970015586985657,1.7970015586985657,1.7970015586985657,6.694013809917752
53,1429.4921435722283,1048.1838416458538,561.7133583410182,627.1228979705479,1144.388888888889,0.16359936274394066,1.2082612809693014,1.886851636633494,1.886851636633494,1.886851636633494,7.133125287442642
54,1429.5755487824592,905.9198187020538,525.0235110990611,566.6327250458794,987.7777777777778,0.16359936274394066,1.2082612809693014,1.9811942184651687,1.9811942184651687,1.9811942184651687,7.5722367649675295
55,1429.4921435722283,766.5310023919895,480.89377389382776,534.5935828531422,938.7222222222222,0.16359936274394066,1.2082612809693014,2.0802539293884275,2.080253929388427,2.0802539293884275,8.011348242492419
56,1429.4921435722283,987.5322657559011,569.7760143088592,578.2801813310152,1049.2777777777778,0.16359936274394066,1.2082612809693014,2.184266625857849,2.1842666258578487,2.184266625857849,8.450459720017307
57,1429.5171227006208,1109.7420876185547,605.5095704587802,676.1055779184959,1230.888888888889,0.16359936274394066,1.2082612809693014,2.293479957150742,2.293479957150742,2.293479957150742,8.889571197542196
58,1429.5171227006208,1024.9525699435542,517.5354928409428,600.8824455213842,1125.5,0.16359936274394066,1.2082612809693014,2.408153955008279,2.408153955008279,2.408153955008279,9.328682675067085
59,1429.4921435716699,1185.535374711279,465.53020566430934,599.8625163378057,1022.7777777777778,0.16359936274394066,1.2082612809693014,2.528561652758693,2.528561652758693,2.528561652758693,9.767794152591973
60,1429.4921435722283,912.86047771864,507.25867164564374,562.5264581575739,1078.1666666666667,0.16359936274394066,1.2082612809693014,2.654989735396628,2.654989735396628,2.654989735396628,10.206905630116863
61,1429.4921435722283,897.3812386375457,558.7850623337141,584.431485225849,1101.6666666666667,0.16359936274394066,1.2082612809693014,2.7877392221664596,2.7877392221664596,2.7877392221664596,10.64601710764175
62,1429.4921435712072,914.7918824038715,481.26174814555225,515.4095994300103,983.8888888888889,0.16359936274394066,1.2082612809693014,2.927126183274783,2.927126183274783,2.927126183274783,11.08512858516664
63,1429.5171227006208,1027.1328597641582,576.5364000504637,580.711736316188,1048.2777777777778,0.16359936274394066,1.2082612809693014,3.0734824924385222,3.0734824924385222,3.0734824924385222,11.52424006269153
64,1429.5171227006208,886.6130271336187,497.2024461107674,500.262488108732,885.2777777777778,0.16359936274394066,1.2082612809693014,3.227156617060448,3.227156617060448,3.227156617060448,11.963351540216415
65,1429.5171227006208,914.6306092821645,435.0432880056495,534.7785310763757,1000.8333333333334,0.16359936274394066,1.2082612809693014,3.38851444791347,3.3885144479134697,3.38851444791347,12.402463017741303
66,1429.5171227006208,943.8029355839371,471.94238964932265,498.5932294572485,893.0555555555555,0.16359936274394066,1.2082612809693014,3.5579401703091436,3.557940170309144,3.5579401703091436,12.84157449526619
67,1429.5171227006208,963.369490148968,357.52004965161143,406.8168158980478,768.3333333333334,0.16359936274394066,1.2082612809693014,3.7358371788246014,3.7358371788246023,3.7358371788246014,13.28068597279108
68,1429.5171227006208,885.5453411290264,495.10506642638836,521.6990518508604,1000.8888888888889,0.16359936274394066,1.2082612809693014,3.922629037765831,3.922629037765831,3.922629037765831,13.719797450315967
69,1429.5171227006208,561.2733515173344,390.961050270822,390.14132763673115,709.3888888888889,0.16359936274394066,1.2082612809693014,4.118760489654123,4.118760489654123,4.118760489654123,14.158908927840855
70,1429.4921435722283,734.5095306045496,367.4511966164463,388.25505028191213,734.2777777777778,0.16359936274394066,1.2082612809693014,4.32469851413683,4.32469851413683,4.32469851413683,14.598020405365745
71,1429.4921435722283,1046.7354515446825,429.3754534335497,482.42400931254684,849.9444444444445,0.16359936274394066,1.2082612809693014,4.540933439843672,4.540933439843671,4.540933439843672,15.037131882890634
72,1429.4921435722283,914.6903116089111,436.9582878415405,493.62273985242336,837.8888888888889,0.16359936274394066,1.2082612809693014,4.767980111835856,4.767980111835855,4.767980111835856,15.476243360415523
73,1429.4921435722283,870.9081975523297,436.2916953244913,447.617367755601,835.8888888888889,0.16359936274394066,1.2082612809693014,5.00637911742765,5.00637911742765,5.00637911742765,15.915354837940413
74,1429.5171227006208,957.9389598178509,376.6640159861713,455.9974819985955,835.6111111111111,0.16359936274394066,1.2082612809693014,5.256698073299033,5.256698073299034,5.256698073299033,16.354466315465302
75,1429.4921435722283,799.9303493818784,431.07669363940954,446.2749594151804,806.0555555555555,0.16359936274394066,1.2082612809693014,5.519532976963983,5.519532976963983,5.519532976963983,16.793577792990188
76,1429.4921435722283,786.0602233749244,402.4386414110067,397.89284285302364,741.0,0.16359936274394066,1.2082612809693014,5.7955096258121825,5.795509625812182,5.7955096258121825,17.232689270515078
77,1429.735910664234,581.2162711910204,373.312874146399,391.93348721711277,717.1111111111111,0.16359936274394066,1.2082612809693014,6.085285107102793,6.085285107102792,6.085285107102793,17.671800748039967
78,1429.5171227006208,812.3191806327247,356.25086667298393,359.08410566257743,678.4444444444445,0.16359936274394066,1.2082612809693014,6.389549362457932,6.389549362457933,6.389549362457932,18.110912225564856
79,1429.4921435722283,870.4995671629052,429.74569798181153,438.7917724167453,764.1666666666666,0.16359936274394066,1.2082612809693014,6.709026830580828,6.709026830580827,6.709026830580828,18.550023703089742
80,1429.4921435722283,755.3452139814823,335.77462646793686,380.6270822500431,699.6111111111111,0.16359936274394066,1.2082612809693014,7.044478172109869,7.044478172109869,7.044478172109869,18.989135180614632
81,1429.4921435722283,893.1314703059904,380.16834676841114,414.5506798241651,770.0555555555555,0.16359936274394066,1.2082612809693014,7.396702080715364,7.396702080715364,7.396702080715364,19.42824665813952
82,1429.4921435722283,1168.8120884196726,320.78177304113495,457.03442300667274,798.1666666666666,0.16359936274394066,1.2082612809693014,7.766537184751133,7.766537184751131,7.766537184751133,19.86735813566441
83,1429.4921435722283,957.4113102666047,323.96600443122907,394.1278420421871,715.5,0.16359936274394066,1.2082612809693014,8.154864043988692,8.154864043988693,8.154864043988692,20.3064696131893
84,1429.4921435722283,569.8536089652898,327.10617727770887,359.03437927024953,654.8333333333334,0.16359936274394066,1.2082612809693014,8.562607246188128,8.562607246188128,8.562607246188128,20.74558109071419
85,1429.4921435722283,585.6249648597596,362.45992545880466,369.84700535252534,691.4444444444445,0.16359936274394066,1.2082612809693014,8.990737608497534,8.990737608497534,8.990737608497534,21.18469256823908
86,1429.4921435722283,586.5038983451889,319.1341349934847,332.0249431715812,605.9444444444445,0.16359936274394066,1.2082612809693014,9.440274488922409,9.44027448892241,9.440274488922409,21.623804045763965
87,1429.4921435722283,622.1673420215267,303.2509950400209,317.0308531739198,573.2222222222222,0.16359936274394066,1.2082612809693014,9.91228821336853,9.912288213368528,9.91228821336853,22.06291552328885
88,1429.5171227006208,541.9700583520715,318.7012899910168,322.5655789880305,584.1111111111111,0.16359936274394066,1.2082612809693014,10.407902624036959,10.407902624036959,10.407902624036959,22.502027000813744
89,1429.5171227006208,655.2967894271375,285.05045306066245,328.49546104118986,606.6666666666666,0.16359936274394066,1.2082612809693014,10.928297755238809,10.928297755238809,10.928297755238809,22.941138478338633
90,1429.5171227006208,623.6772062199582,328.4368986396188,362.3787892170591,680.4444444444445,0.16359936274394066,1.2082612809693014,11.47471264300075,11.47471264300075,11.47471264300075,23.38024995586352
91,1429.5171227006208,644.6328632492457,335.67385014096726,356.69568205991726,634.1666666666666,0.16359936274394066,1.2082612809693014,12.04844827515079,12.04844827515079,12.04844827515079,23.81936143338841
92,1429.4921435722283,452.82297917391276,281.6312234047416,286.0680196484857,542.5,0.16359936274394066,1.2082612809693014,12.650870688908332,12.65087068890833,12.650870688908332,24.2584729109133
93,1429.4921435722283,637.6195486269002,336.630178247907,361.48916220345313,663.8888888888889,0.16359936274394066,1.2082612809693014,13.28341422335375,13.283414223353748,13.28341422335375,24.69758438843819
94,1429.4921435722283,1008.4340269111688,254.93809083514722,331.2746717437959,599.1666666666666,0.16359936274394066,1.2082612809693014,13.94758493452144,13.947584934521442,13.94758493452144,25.13669586596308
95,1429.4921435722283,946.2012459783308,363.7190497643895,376.58899941836233,703.1666666666666,0.16359936274394066,1.2082612809693014,14.644964181247515,14.644964181247515,14.644964181247515,25.57580734348797
96,1429.4921435722283,818.6576969261741,309.933558742479,342.1351094709314,607.2222222222222,0.16359936274394066,1.2082612809693014,15.377212390309893,15.377212390309893,15.377212390309893,26.01491882101286
97,1429.5171227006208,802.8803035172422,254.78542316182472,352.13676142760926,604.7777777777778,0.16359936274394066,1.2082612809693014,16.14607300982539,16.14607300982539,16.14607300982539,26.45403029853775
98,1429.4921435722283,536.8323083673763,271.53160181797733,283.47616580852883,521.2222222222222,0.16359936274394066,1.2082612809693014,16.95337666031666,16.95337666031666,16.95337666031666,26.893141776062635
99,1429.4921435722283,682.67478365097,328.49391286525395,353.8949924695398,626.3333333333334,0.16359936274394066,1.2082612809693014,17.8010454933325,17.8010454933325,17.8010454933325,27.332253253587528
100,1429.4921435722283,951.1452362241403,339.5618656571148,399.8870998245647,736.4444444444445,0.16359936274394066,1.2082612809693014,18.691097767999125,18.691097767999125,18.691097767999125,27.771364731112413
101,1429.5171227006208,795.7039792872505,221.25877021755514,291.21852948722545,507.8888888888889,0.16359936274394066,1.2082612809693014,19.625652656399087,19.625652656399087,19.625652656399087,28.210476208637306
102,1429.4921435722283,886.12783970128,273.9147844394787,302.87972703652264,542.3333333333334,0.16359936274394066,1.2082612809693014,20.60693528921904,20.60693528921904,20.60693528921904,28.649587686162192
103,1429.5171227006208,414.46002040008216,234.53583914430067,262.688008209262,517.5555555555555,0.16359936274394066,1.2082612809693014,21.637282053679996,21.637282053679996,21.637282053679996,29.08869916368708
104,1429.5171227006208,734.7808274949987,253.67042598236992,294.0608322044625,548.2222222222222,0.16359936274394066,1.2082612809693014,22.719146156364,22.719146156363998,22.719146156364,29.52781064121197
105,1429.5171227006208,415.563032513245,175.83063198329808,223.4004023340249,429.55555555555554,0.16359936274394066,1.2082612809693014,23.855103464182207,23.855103464182207,23.855103464182207,29.966922118736864
106,1429.5171227006208,857.3015991621032,312.83640516834,344.6925370112124,623.2777777777778,0.16359936274394066,1.2082612809693014,25.047858637391318,25.04785863739132,25.047858637391318,30.40603359626175
107,1429.5171227006208,480.14835637160604,209.90982144883293,225.22771835636232,403.27777777777777,0.16359936274394066,1.2082612809693014,26.30025156926089,26.30025156926089,26.30025156926089,30.84514507378664
108,1429.5171227006208,591.7634861909257,228.3214912260671,270.0976216573739,480.6111111111111,0.16359936274394066,1.2082612809693014,27.615264147723938,27.615264147723938,27.615264147723938,31.28425655131153
109,1429.5171227006208,1022.8827925908404,206.63912560279758,307.0131392698984,574.0555555555555,0.16359936274394066,1.2082612809693014,28.99602735511014,28.996027355110137,28.99602735511014,31.723368028836422
110,1429.4921435722283,531.9718537646388,212.50310442370568,260.98891565101394,470.94444444444446,0.16359936274394066,1.2082612809693014,30.445828722865652,30.44582872286565,30.445828722865652,32.16247950636131
111,1429.4921435722283,600.8559622302735,246.69167887124814,264.93243496593044,498.22222222222223,0.16359936274394066,1.2082612809693014,31.96812015900894,31.96812015900894,31.96812015900894,32.6015909838862
112,1429.5171227006208,934.3218731323324,224.54780464499305,292.03945044951365,554.8888888888889,0.16359936274394066,1.2082612809693014,33.56652616695939,33.56652616695939,33.56652616695939,33.04070246141109
113,1429.4921435722283,913.8908949421271,237.07939233225193,289.25845937744737,556.1111111111111,0.16359936274394066,1.2082612809693014,35.24485247530737,35.24485247530737,35.24485247530737,33.479813938935976
114,1429.5171227006208,626.6754699743716,176.99076386634897,223.51896342574415,423.3333333333333,0.16359936274394066,1.2082612809693014,37.00709509907274,37.007095099072735,37.00709509907274,33.918925416460866
115,1429.4921435722283,657.2413292246234,281.2218188887738,292.0819161446938,526.6111111111111,0.16359936274394066,1.2082612809693014,38.857449854026385,38.857449854026385,38.857449854026385,34.358036893985755
